policy,fold,delivery_date,n_hours,n_days,first_delivery_date,last_delivery_date,MAE,RMSE,WIS,mean_pinball_7,raw_central_MAE,centering_effect,bias,daily_mean_level_MAE,within_day_shape_MAE,missing_count,crossings,coverage50,hit_count50,lower_miss_count50,upper_miss_count50,mean_width50,median_width50,p95_width50,coverage80,hit_count80,lower_miss_count80,upper_miss_count80,mean_width80,median_width80,p95_width80,coverage95,hit_count95,lower_miss_count95,upper_miss_count95,mean_width95,median_width95,p95_width95
A1,fold_5,2026-01-25,24,1,2026-01-25,2026-01-25,6.986766025580567,9.793163089546725,6.6902574666710635,3.3451287333355317,6.917568268300492,0.06919775728007475,-3.305003618962816,3.3050036189628145,6.750715923573508,0,0,0.75,18,2,4,24.88597071337629,24.885970713376295,24.885970713376295,1.0,24,0,0,65.49059195632543,65.49059195632543,65.49059195632543,1.0,24,0,0,231.1181310801711,231.1181310801711,231.1181310801711
A1,fold_5,2026-01-26,24,1,2026-01-26,2026-01-26,12.224051395563931,16.495950671001353,8.366879283323014,4.183439641661507,12.891942630443014,-0.6678912348790836,-9.441983381089665,9.44198338108967,10.664850138479286,0,0,0.5416666666666666,13,1,10,24.969765233216645,24.96976523321665,24.96976523321665,0.9166666666666666,22,0,2,63.30566413831823,63.305664138318235,63.305664138318235,1.0,24,0,0,229.86041631898283,229.8604163189828,229.8604163189828
A1,fold_5,2026-01-27,24,1,2026-01-27,2026-01-27,17.708456248396136,22.90656207988138,10.69491912569607,5.347459562848035,17.02117556707061,0.687280681325524,14.611093085744882,14.61109308574487,14.594220437677714,0,0,0.5,12,12,0,24.399048901709676,24.399048901709676,24.399048901709676,0.75,18,6,0,61.82616863609197,61.82616863609196,61.82616863609198,1.0,24,0,0,227.42159091931126,227.42159091931129,227.4215909193113
A1,fold_5,2026-01-28,24,1,2026-01-28,2026-01-28,13.361230791888493,19.07382167730016,8.527416983346951,4.2637084916734755,13.724164133913932,-0.3629333420254402,-9.37291499027811,9.37291499027809,14.177089557004665,0,0,0.5833333333333334,14,1,9,17.242007984238057,17.242007984238057,17.242007984238057,0.75,18,0,6,43.83794753083657,43.83794753083657,43.83794753083659,1.0,24,0,0,159.95982761957816,159.95982761957816,159.95982761957816
A1,fold_5,2026-01-29,24,1,2026-01-29,2026-01-29,7.00143517840053,8.203506541964112,5.163785118973976,2.581892559486988,6.881775582003733,0.11965959639679606,-0.6353704783169748,0.635370478316986,7.054382718260278,0,0,0.8333333333333334,20,1,3,18.48589970714295,18.48589970714295,18.48589970714295,1.0,24,0,0,47.22738606085886,47.22738606085886,47.227386060858876,1.0,24,0,0,170.06205255856287,170.06205255856287,170.06205255856287
A1,fold_5,2026-01-30,24,1,2026-01-30,2026-01-30,16.376550729218142,21.174488727697604,9.931751226053414,4.965875613026707,15.142215760411297,1.2343349688068461,15.56781751059019,15.567817510590203,11.924053347312734,0,0,0.4166666666666667,10,14,0,18.17600289892007,18.176002898920075,18.176002898920075,0.75,18,6,0,48.73374443213817,48.73374443213817,48.73374443213817,1.0,24,0,0,171.8121703518835,171.81217035188345,171.81217035188348
A1,fold_5,2026-01-31,24,1,2026-01-31,2026-01-31,7.507929191478923,8.504596262626645,4.48392791662211,2.2419639583110555,8.654717405325608,-1.1467882138466852,-2.7934054517032436,2.793405451703265,6.573903469406026,0,0,0.625,15,4,5,16.767625919377327,16.767625919377323,16.767625919377338,1.0,24,0,0,41.97848754406092,41.97848754406092,41.978487544060926,1.0,24,0,0,88.06133962854278,88.0613396285428,88.0613396285428
A1,fold_5,2026-02-01,24,1,2026-02-01,2026-02-01,7.565035383004971,8.672217637146455,4.511670106881535,2.2558350534407676,6.35318618821929,1.2118491947856807,6.7222597723636595,6.722259772363657,4.339595073098879,0,0,0.625,15,9,0,15.722783092373762,15.72278309237376,15.722783092373774,1.0,24,0,0,40.30456112935496,40.304561129354965,40.304561129354965,1.0,24,0,0,92.29150731882902,92.29150731882902,92.29150731882902
A1,fold_5,2026-02-02,24,1,2026-02-02,2026-02-02,21.320977349085904,24.354600575563925,11.697210108435009,5.848605054217504,20.010079402935105,1.3108979461507957,21.320977349085904,21.320977349085894,9.779089303214397,0,0,0.125,3,21,0,15.61024370404823,15.61024370404823,15.610243704048244,0.5416666666666666,13,11,0,40.511098714208366,40.51109871420837,40.51109871420837,0.875,21,3,0,93.79399390389881,93.79399390389881,93.79399390389884
A1,fold_5,2026-02-03,24,1,2026-02-03,2026-02-03,14.430817306644053,17.212801894590537,8.038470485100271,4.019235242550136,14.103260189189456,0.3275571174545995,14.04152842724701,14.041528427247002,8.695873856674375,0,0,0.25,6,18,0,13.809346684990826,13.809346684990828,13.809346684990828,0.625,15,9,0,35.1574852273308,35.157485227330795,35.15748522733081,1.0,24,0,0,82.86062821139075,82.86062821139075,82.86062821139076
A1,fold_5,2026-02-04,24,1,2026-02-04,2026-02-04,9.688864630869217,12.496906771188442,5.4912106993676355,2.7456053496838173,9.986382043291291,-0.2975174124220743,7.9186860412415205,7.9186860412415,8.708331574065541,0,0,0.4583333333333333,11,12,1,14.002274830223298,14.0022748302233,14.0022748302233,0.9583333333333334,23,1,0,35.14199208642952,35.14199208642951,35.141992086429525,1.0,24,0,0,80.97272450916239,80.97272450916239,80.97272450916239
A1,fold_5,2026-02-05,24,1,2026-02-05,2026-02-05,9.123299315083711,10.37292840631989,4.753438625269072,2.376719312634536,8.333913124469431,0.7893861906142803,-9.123299315083711,9.123299315083727,3.927003315828674,0,0,0.25,6,0,18,12.191227779162183,12.191227779162183,12.19122777916219,0.875,21,0,3,29.916525907331067,29.91652590733107,29.916525907331078,1.0,24,0,0,67.87352962850464,67.87352962850466,67.87352962850466
A1,fold_5,2026-02-06,24,1,2026-02-06,2026-02-06,10.719720444527175,14.711141718907625,6.653189122573818,3.3265945612869103,10.175389356657519,0.5443310878696567,-10.719720444527175,10.71972044452717,9.285420635976545,0,0,0.4583333333333333,11,0,13,9.629928465850467,9.629928465850469,9.629928465850469,0.5833333333333334,14,0,10,23.59907840687822,23.59907840687822,23.59907840687822,1.0,24,0,0,53.54073372076073,53.54073372076073,53.54073372076074
A1,fold_5,2026-02-07,24,1,2026-02-07,2026-02-07,5.170477311085228,7.425082577873326,3.3241176782530713,1.662058839126536,5.375383771558931,-0.20490646047370356,0.49886631547558835,0.49886631547559546,5.060456032784976,0,0,0.6666666666666666,16,4,4,10.641216616818156,10.641216616818156,10.641216616818156,0.875,21,2,1,25.04336160665245,25.043361606652454,25.043361606652454,1.0,24,0,0,52.01238084216777,52.01238084216777,52.01238084216777
A1,fold_5,2026-02-08,24,1,2026-02-08,2026-02-08,2.8364979968178194,4.145591058438593,2.344899338271893,1.1724496691359465,2.820668907087649,0.015829089730170647,-0.845827555087063,0.8458275550870695,2.8717827254074773,0,0,0.8333333333333334,20,1,3,10.397030125115279,10.397030125115279,10.397030125115279,0.9583333333333334,23,0,1,24.481196418014985,24.48119641801499,24.48119641801499,1.0,24,0,0,48.1878976209182,48.18789762091821,48.18789762091821
A1,fold_5,2026-02-09,24,1,2026-02-09,2026-02-09,27.278285690800388,34.6913613648316,19.52322610219281,9.761613051096406,26.962153140941542,0.3161325498588437,-26.960449848883858,26.96044984888387,16.424608890534916,0,0,0.20833333333333334,5,0,19,10.120601451320306,10.120601451320312,10.120601451320312,0.2916666666666667,7,0,17,24.473966402871554,24.473966402871554,24.473966402871554,0.5,12,0,12,47.786373233234066,47.786373233234066,47.78637323323407
A1,fold_5,2026-02-10,24,1,2026-02-10,2026-02-10,11.134000321723349,16.234161369436407,6.841999193534562,3.420999596767281,11.382918062891726,-0.24891774116837695,11.0761352285731,11.076135228573108,8.662072359580756,0,0,0.5416666666666666,13,11,0,14.513397001978234,14.513397001978234,14.513397001978234,0.8333333333333334,20,4,0,35.41302014515089,35.41302014515088,35.41302014515091,0.9166666666666666,22,2,0,69.18192429090992,69.18192429090992,69.18192429090992
A1,fold_5,2026-02-11,24,1,2026-02-11,2026-02-11,5.622835636761697,7.541126352202549,3.8825724803963926,1.9412862401981965,5.550436735858625,0.07239890090307159,3.476274238813462,3.4762742388134598,5.363741973237154,0,0,0.6666666666666666,16,7,1,14.458679076296185,14.458679076296193,14.458679076296193,1.0,24,0,0,37.590687064000356,37.59068706400036,37.59068706400036,1.0,24,0,0,73.63959994514,73.63959994514002,73.63959994514002
A1,fold_5,2026-02-12,24,1,2026-02-12,2026-02-12,6.961661430151313,8.145571008024993,4.077744522091881,2.0388722610459404,6.920537140432818,0.041124289718495056,6.961661430151313,6.96166143015131,3.5138879372792466,0,0,0.5416666666666666,13,11,0,14.284717790577462,14.28471779057746,14.284717790577474,1.0,24,0,0,36.978482059970354,36.97848205997036,36.97848205997036,1.0,24,0,0,74.09155738972554,74.09155738972552,74.09155738972554
A1,fold_5,2026-02-13,24,1,2026-02-13,2026-02-13,5.7277640799381375,7.347058883150743,3.8302385501905984,1.9151192750952992,5.863668152425,-0.13590407248686276,2.3506470615637824,2.350647061563791,5.0353806335521325,0,0,0.7083333333333334,17,5,2,14.256608318595555,14.256608318595553,14.256608318595568,1.0,24,0,0,36.02276964924718,36.02276964924718,36.02276964924718,1.0,24,0,0,73.11861151331114,73.11861151331115,73.11861151331115
A1,fold_5,2026-02-14,24,1,2026-02-14,2026-02-14,5.515090015313071,6.344041684049423,3.4558696787433725,1.7279348393716862,5.487210692381347,0.027879322931722683,0.24128333846188177,0.24128333846188355,5.5360797499943315,0,0,0.6666666666666666,16,5,3,13.906911903683564,13.906911903683564,13.906911903683577,1.0,24,0,0,34.287116068909484,34.287116068909484,34.287116068909484,1.0,24,0,0,70.68802940256374,70.68802940256374,70.68802940256376
A1,fold_5,2026-02-15,24,1,2026-02-15,2026-02-15,20.686666189430923,25.54891950046226,13.533608039760324,6.766804019880162,20.93746888764673,-0.25080269821580653,18.812680486334234,18.81268048633423,15.4512308716235,0,0,0.2916666666666667,7,16,1,13.889740711504373,13.889740711504373,13.889740711504373,0.4166666666666667,10,14,0,32.94703039387738,32.94703039387737,32.947030393877384,0.625,15,9,0,70.60716107199228,70.6071610719923,70.6071610719923
A1,fold_5,2026-02-16,24,1,2026-02-16,2026-02-16,13.419703927652591,14.891067639350274,6.590767165189475,3.2953835825947375,12.71945161383069,0.7002523138219038,-13.15164696392271,13.151646963922715,5.762598457515611,0,0,0.16666666666666666,4,0,20,15.334143790039967,15.334143790039967,15.334143790039974,0.75,18,0,6,36.500514068093175,36.500514068093175,36.50051406809318,1.0,24,0,0,78.58036226457695,78.58036226457695,78.58036226457696
A1,fold_5,2026-02-17,24,1,2026-02-17,2026-02-17,10.184530276548957,14.102598014796031,6.146791529493613,3.0733957647468064,10.837943657101704,-0.6534133805527489,9.43130862669546,9.431308626695454,7.876239846113909,0,0,0.4583333333333333,11,12,1,11.916576566413267,11.91657656641327,11.91657656641327,0.75,18,6,0,29.445495200354543,29.445495200354543,29.445495200354543,0.875,21,3,0,63.4886395546994,63.488639554699404,63.48863955469942
A1,fold_5,2026-02-18,24,1,2026-02-18,2026-02-18,17.821267489614833,25.499268790346893,11.506250612655142,5.753125306327571,17.236264079212233,0.5850034104025971,-17.581753592221464,17.58175359222146,13.285285512960352,0,0,0.20833333333333334,5,0,19,11.547049742596817,11.547049742596812,11.547049742596826,0.5416666666666666,13,0,11,27.14435579350115,27.14435579350115,27.14435579350116,0.9166666666666666,22,0,2,59.72605440695943,59.72605440695942,59.726054406959435
A1,fold_5,2026-02-19,24,1,2026-02-19,2026-02-19,7.523865620872308,10.386401327724935,4.429233438634575,2.2146167193172874,8.745452476226548,-1.2215868553542393,7.325064396532668,7.325064396532682,5.570107145586987,0,0,0.5833333333333334,14,10,0,12.635956414017215,12.635956414017215,12.635956414017215,0.875,21,3,0,29.296079383206358,29.29607938320636,29.296079383206372,1.0,24,0,0,64.14382730834107,64.14382730834107,64.14382730834109
A1,fold_5,2026-02-20,24,1,2026-02-20,2026-02-20,13.212633309807531,17.23417174846209,7.78230859149243,3.891154295746214,13.609931981414539,-0.3972986716070063,10.39659427796176,10.396594277961768,11.491867059299011,0,0,0.375,9,13,2,12.782023336252593,12.782023336252593,12.782023336252593,0.6666666666666666,16,8,0,29.822568455299347,29.822568455299347,29.822568455299347,0.8333333333333334,20,4,0,63.443798741281704,63.4437987412817,63.44379874128171
A1,fold_5,2026-02-21,24,1,2026-02-21,2026-02-21,9.428016745127229,12.007231180286052,5.3205972299277144,2.6602986149638572,9.789623125937496,-0.3616063808102676,4.565964788734903,4.5659647887349095,8.940745614235245,0,0,0.4583333333333333,11,9,4,12.576119919882979,12.576119919882984,12.576119919882984,0.7083333333333334,17,6,1,29.329457551521667,29.329457551521664,29.32945755152167,1.0,24,0,0,63.172418486430054,63.17241848643006,63.17241848643006
A1,fold_5,2026-02-22,24,1,2026-02-22,2026-02-22,19.64375797870054,21.24472284316137,10.09149879132586,5.04574939566293,20.868002463437477,-1.22424448473694,19.64375797870054,19.643757978700535,6.898209348913468,0,0,0.041666666666666664,1,23,0,15.521378900703823,15.521378900703823,15.521378900703823,0.4583333333333333,11,13,0,36.47245505919087,36.472455059190864,36.47245505919088,1.0,24,0,0,76.93686240706931,76.93686240706931,76.93686240706931
A1,fold_5,2026-02-23,24,1,2026-02-23,2026-02-23,15.222899251107004,21.61331810652767,9.297335056222577,4.648667528111289,15.527020412237379,-0.304121161130376,1.1196416265071436,1.1196416265071463,15.29003564969787,0,0,0.375,9,5,10,18.189161415198427,18.189161415198427,18.189161415198427,0.75,18,3,3,42.80148810236371,42.801488102363706,42.80148810236372,0.9166666666666666,22,2,0,87.9681341919632,87.9681341919632,87.96813419196322
A1,fold_5,2026-02-24,24,1,2026-02-24,2026-02-24,30.930952964366664,38.27510938266134,18.604103616575472,9.302051808287736,27.804602204719924,3.126350759646743,-30.930952964366664,30.930952964366668,18.791620412377807,0,0,0.125,3,0,21,21.032346718044643,21.032346718044643,21.03234671804465,0.5,12,0,12,48.1108632308516,48.11086323085159,48.11086323085159,0.9166666666666666,22,0,2,93.6885538024223,93.6885538024223,93.68855380242232
A1,fold_5,2026-02-25,24,1,2026-02-25,2026-02-25,13.337402404926985,15.784856464835682,7.142684569264766,3.571342284632383,13.702853259044597,-0.36545085411760897,4.190248525729026,4.190248525729018,13.034921908103433,0,0,0.5833333333333334,14,7,3,23.400768421581034,23.400768421581034,23.400768421581034,0.9583333333333334,23,1,0,54.722601563935676,54.72260156393568,54.7226015639357,1.0,24,0,0,105.99483467765621,105.9948346776562,105.9948346776562
A1,fold_5,2026-02-26,24,1,2026-02-26,2026-02-26,10.629768711846383,15.297924110536796,6.857727897659309,3.4288639488296546,11.24477370982801,-0.6150049979816276,3.9121915028520626,3.9121915028520675,11.114514200312335,0,0,0.6666666666666666,16,6,2,22.48364002626828,22.483640026268276,22.483640026268276,0.9166666666666666,22,2,0,53.10644835798481,53.1064483579848,53.1064483579848,1.0,24,0,0,98.26695516612824,98.26695516612824,98.26695516612824
A1,fold_5,2026-02-27,24,1,2026-02-27,2026-02-27,17.763522252932507,25.073565202816944,10.930341516697341,5.465170758348671,18.930215826377367,-1.1666935734448618,10.02180671890981,10.0218067189098,18.280556078917623,0,0,0.5833333333333334,14,7,3,23.38192718815415,23.38192718815415,23.381927188154158,0.75,18,5,1,51.869717189804646,51.869717189804646,51.86971718980466,0.8333333333333334,20,4,0,99.48586166531375,99.48586166531376,99.48586166531378
A1,fold_5,2026-02-28,24,1,2026-02-28,2026-02-28,18.28614039219481,25.009038313234765,10.687872219570759,5.343936109785379,20.051504700790247,-1.7653643085954391,14.970963435777287,14.9709634357773,17.404663561899124,0,0,0.5833333333333334,14,10,0,24.889505870882584,24.889505870882587,24.889505870882587,0.7083333333333334,17,7,0,55.870655343310126,55.870655343310126,55.87065534331013,0.9166666666666666,22,2,0,107.85584250314339,107.8558425031434,107.85584250314342
A1,fold_5,2026-03-01,24,1,2026-03-01,2026-03-01,17.365292116853848,21.3133496199837,9.240997263427346,4.620498631713672,16.334051646863212,1.0312404699906341,2.0469602047429176,2.0469602047429163,18.047612185101485,0,0,0.4583333333333333,11,6,7,26.691687343162158,26.691687343162158,26.691687343162158,0.8333333333333334,20,4,0,59.97687692649803,59.97687692649803,59.976876926498036,1.0,24,0,0,117.88656875304746,117.88656875304746,117.88656875304747
A1,fold_5,2026-03-02,24,1,2026-03-02,2026-03-02,24.989861304914722,32.352182136856754,14.00796384780127,7.003981923900635,20.54825728842117,4.44160401649355,-24.989861304914722,24.989861304914726,13.63830074151897,0,0,0.20833333333333334,5,0,19,27.609728305164925,27.60972830516492,27.609728305164925,0.7916666666666666,19,0,5,66.24649978260845,66.24649978260845,66.24649978260847,0.9166666666666666,22,0,2,125.3546842812013,125.3546842812013,125.35468428120132
A1,fold_5,2026-03-03,24,1,2026-03-03,2026-03-03,22.930155298074208,31.343969087835617,13.346210626235466,6.673105313117733,19.971007487375786,2.9591478106984184,-19.145043273366827,19.145043273366824,17.077076941412248,0,0,0.3333333333333333,8,1,15,29.84235473858314,29.84235473858314,29.842354738583154,0.8333333333333334,20,0,4,69.5744666048171,69.5744666048171,69.5744666048171,0.9583333333333334,23,0,1,130.24919837939078,130.24919837939078,130.2491983793908
A1,fold_5,2026-03-04,24,1,2026-03-04,2026-03-04,47.747412687382585,60.015895134601266,29.46539645912455,14.732698229562272,45.60716522095299,2.1402474664295923,-44.58936543949221,44.5893654394922,28.14674480760416,0,0,0.16666666666666666,4,1,19,30.7934731676521,30.793473167652095,30.793473167652103,0.375,9,0,15,71.2253634449905,71.2253634449905,71.2253634449905,0.8333333333333334,20,0,4,135.1284267316611,135.12842673166114,135.12842673166114
A1,fold_5,2026-03-05,24,1,2026-03-05,2026-03-05,11.3847055674823,14.624267437738009,8.769130593020597,4.384565296510298,12.685417182774538,-1.3007116152922382,8.113408239235195,8.113408239235213,9.96090274195712,0,0,0.7916666666666666,19,5,0,40.472141066570714,40.472141066570714,40.472141066570714,1.0,24,0,0,93.3596178398998,93.35961783989981,93.35961783989981,1.0,24,0,0,183.63928556453266,183.63928556453266,183.63928556453268
A1,fold_5,2026-03-06,24,1,2026-03-06,2026-03-06,18.85152763183197,24.46010938247206,12.023954612001111,6.0119773060005555,17.931172175511538,0.9203554563204301,-18.1304588201499,18.130458820149926,13.907723265273097,0,0,0.5833333333333334,14,0,10,42.43316283242324,42.433162832423235,42.43316283242325,0.9583333333333334,23,0,1,103.35198276609928,103.35198276609927,103.35198276609927,1.0,24,0,0,212.16621389707794,212.16621389707797,212.16621389707802
A1,fold_5,2026-03-07,24,1,2026-03-07,2026-03-07,15.831602445732116,19.21138301236143,10.63683647191921,5.318418235959606,13.116719432277357,2.71488301345476,-15.781008485718024,15.781008485718019,8.969094805352194,0,0,0.75,18,0,6,42.40819640509279,42.40819640509278,42.408196405092795,1.0,24,0,0,104.76340205419119,104.76340205419118,104.76340205419118,1.0,24,0,0,215.22077796833977,215.22077796833975,215.22077796833975
A1,fold_5,2026-03-08,24,1,2026-03-08,2026-03-08,8.992876413122238,10.437853110089751,8.600549539642525,4.300274769821263,7.680018802290243,1.3128576108319951,-5.148377432814786,5.148377432814797,7.341625472550473,0,0,0.9583333333333334,23,0,1,41.05377195980986,41.05377195980985,41.053771959809865,1.0,24,0,0,98.90573867079263,98.90573867079263,98.90573867079263,1.0,24,0,0,209.46690894260007,209.46690894260007,209.46690894260007
A1,fold_5,2026-03-09,24,1,2026-03-09,2026-03-09,16.241454777455658,21.783804828986266,10.509805345223844,5.254902672611922,14.939192859295682,1.3022619181599755,-15.901605895920847,15.901605895920852,9.587670289730687,0,0,0.625,15,0,9,38.45424713500449,38.45424713500449,38.45424713500451,0.9583333333333334,23,0,1,93.39762488858052,93.39762488858054,93.39762488858054,1.0,24,0,0,198.58952592307367,198.58952592307367,198.5895259230737
A1,fold_5,2026-03-10,24,1,2026-03-10,2026-03-10,11.781857894664975,15.154250430228899,9.045938427531928,4.522969213765964,11.557561607075778,0.22429628758919762,-0.9531655348844806,0.953165534884505,11.599683493723594,0,0,0.7083333333333334,17,3,4,38.468654761785416,38.468654761785416,38.46865476178542,1.0,24,0,0,94.4078802906347,94.4078802906347,94.40788029063471,1.0,24,0,0,200.73761203976562,200.73761203976562,200.73761203976565
A1,fold_5,2026-03-11,24,1,2026-03-11,2026-03-11,45.13408161447051,50.83023487627475,22.88205774780472,11.44102887390236,46.66922642880237,-1.5351448143318578,45.13408161447051,45.13408161447052,20.278625299322695,0,0,0.125,3,21,0,36.42427879053662,36.42427879053662,36.42427879053662,0.5416666666666666,13,11,0,84.0316831259283,84.0316831259283,84.0316831259283,0.9166666666666666,22,2,0,163.30240038427334,163.3024003842733,163.30240038427334
A1,fold_5,2026-03-12,24,1,2026-03-12,2026-03-12,41.24328143466368,49.81820602686362,22.614276454512872,11.307138227256436,41.51522096349819,-0.2719395288345107,36.50066835276922,36.500668352769196,30.780465620118473,0,0,0.3333333333333333,8,16,0,33.86860766714881,33.86860766714881,33.86860766714881,0.4166666666666667,10,14,0,78.70814345479994,78.70814345479994,78.70814345479994,0.9166666666666666,22,2,0,153.9640145766946,153.96401457669464,153.96401457669464
A1,fold_5,2026-03-13,24,1,2026-03-13,2026-03-13,30.15014962576406,35.66294200008776,16.18696970189023,8.093484850945114,29.61607445510501,0.534075170659048,-10.998677779560325,10.998677779560325,26.735021644929986,0,0,0.2916666666666667,7,5,12,37.63855002233527,37.63855002233527,37.63855002233527,0.6666666666666666,16,2,6,86.86695104356822,86.8669510435682,86.86695104356822,1.0,24,0,0,160.94860064024522,160.94860064024522,160.94860064024525
A1,fold_5,2026-03-14,24,1,2026-03-14,2026-03-14,27.691571677091602,40.184404433725646,18.74694173126844,9.37347086563422,27.05469145262791,0.6368802244636953,-27.655155161845244,27.655155161845244,25.66990766784869,0,0,0.5416666666666666,13,0,11,44.94642843210797,44.94642843210798,44.94642843210798,0.6666666666666666,16,0,8,105.04267245824242,105.04267245824242,105.04267245824244,1.0,24,0,0,183.83880125525124,183.8388012552512,183.83880125525124
A1,fold_5,2026-03-15,24,1,2026-03-15,2026-03-15,16.89472082438702,21.999378125825682,10.730855105537453,5.365427552768726,17.01908876931708,-0.12436794493005958,2.625613269434185,2.625613269434197,17.681249198860623,0,0,0.7916666666666666,19,4,1,44.60301981051501,44.60301981051501,44.60301981051501,1.0,24,0,0,104.08258583747505,104.08258583747505,104.08258583747507,1.0,24,0,0,177.34918863006567,177.34918863006567,177.34918863006567
A1,fold_5,2026-03-16,24,1,2026-03-16,2026-03-16,31.998609916723495,35.89725888692202,14.917789545737328,7.458894772868664,31.381383315000594,0.6172266017229001,27.164137063728646,27.164137063728646,19.777734278483827,0,0,0.3333333333333333,8,15,1,43.23406000126776,43.234060001267764,43.23406000126778,1.0,24,0,0,105.27805064094291,105.2780506409429,105.27805064094292,1.0,24,0,0,171.6672333664006,171.66723336640058,171.66723336640058
A1,fold_5,2026-03-17,24,1,2026-03-17,2026-03-17,15.471095464705812,18.06055263853617,9.990096575727906,4.995048287863954,16.643165413753582,-1.1720699490477695,-11.6548200754092,11.65482007540919,10.678405885710278,0,0,0.5833333333333334,14,0,10,40.29482896678871,40.29482896678871,40.294828966788714,0.9583333333333334,23,0,1,98.05879140943618,98.0587914094362,98.0587914094362,1.0,24,0,0,164.79948813999076,164.79948813999073,164.79948813999079
A1,fold_5,2026-03-18,24,1,2026-03-18,2026-03-18,26.9653917113619,35.11424164123307,14.570794855689671,7.285397427844836,26.936925373090826,0.028466338271070295,11.297096175270257,11.29709617527027,28.651114114398286,0,0,0.375,9,8,7,40.27046881272645,40.27046881272645,40.27046881272645,0.7916666666666666,19,5,0,91.1363718608397,91.13637186083969,91.1363718608397,1.0,24,0,0,158.3498068870689,158.3498068870689,158.3498068870689
A1,fold_5,2026-03-19,24,1,2026-03-19,2026-03-19,20.178145436870057,24.326835863904247,11.618789644880998,5.809394822440498,20.682650897046756,-0.5045054601766997,-4.991742463228562,4.991742463228562,18.994816504313967,0,0,0.4166666666666667,10,3,11,41.10906834522544,41.10906834522544,41.10906834522545,0.9166666666666666,22,0,2,92.61542193701064,92.61542193701067,92.61542193701067,1.0,24,0,0,161.18256775549355,161.18256775549355,161.18256775549355
A1,fold_5,2026-03-20,24,1,2026-03-20,2026-03-20,36.93632258876659,39.509276814459135,20.405851915510066,10.202925957755033,37.95669976070321,-1.020377171936617,-36.93632258876659,36.93632258876657,12.210227663751416,0,0,0.125,3,0,21,42.35268290055726,42.35268290055726,42.35268290055727,0.4583333333333333,11,0,13,92.8920540435849,92.89205404358492,92.89205404358493,1.0,24,0,0,158.46643351419885,158.46643351419885,158.46643351419885
A1,fold_5,2026-03-21,24,1,2026-03-21,2026-03-21,12.322876556335862,14.366322243993798,7.918074824139315,3.9590374120696574,10.808728381864613,1.5141481744712475,9.66279667340652,9.662796673406532,7.892307774976255,0,0,0.9166666666666666,22,2,0,38.25220921298131,38.25220921298131,38.25220921298133,1.0,24,0,0,82.99824990554706,82.99824990554706,82.99824990554706,1.0,24,0,0,142.8161346854564,142.8161346854564,142.81613468545643
A1,fold_5,2026-03-22,24,1,2026-03-22,2026-03-22,24.35447152616392,30.635379538300235,12.661805826658892,6.330902913329446,22.732661157800464,1.6218103683634582,14.343209446729205,14.343209446729219,23.06079741219622,0,0,0.4166666666666667,10,9,5,37.51759367359643,37.51759367359644,37.51759367359644,0.9166666666666666,22,2,0,88.8442533138221,88.8442533138221,88.8442533138221,1.0,24,0,0,146.47315019146163,146.47315019146163,146.47315019146166
A1,fold_5,2026-03-23,24,1,2026-03-23,2026-03-23,21.512174519313984,26.270930400873294,12.255685440801948,6.127842720400973,21.974235798943727,-0.4620612796297463,-2.7039236679647107,2.703923667964716,21.541450908486365,0,0,0.5,12,5,7,39.41650416813886,39.41650416813886,39.41650416813887,0.9166666666666666,22,0,2,94.43376829569725,94.43376829569726,94.43376829569726,1.0,24,0,0,160.43106228357087,160.43106228357087,160.43106228357087
A1,fold_5,2026-03-24,24,1,2026-03-24,2026-03-24,69.11735152453315,73.47482644371269,37.047255804550126,18.523627902275063,64.5071157883717,4.610235736161452,69.11735152453315,69.11735152453316,18.815801530966997,0,0,0.041666666666666664,1,23,0,35.20945910811859,35.20945910811859,35.20945910811861,0.16666666666666666,4,20,0,90.05889261708573,90.05889261708572,90.05889261708575,0.75,18,6,0,158.8807389741244,158.88073897412443,158.88073897412443
A1,fold_5,2026-03-25,24,1,2026-03-25,2026-03-25,24.36778750442981,29.699666087367525,12.84696215354846,6.42348107677423,23.53939295069921,0.8283945537306034,8.370531375791371,8.370531375791373,23.14092199459851,0,0,0.5,12,7,5,37.179878975820834,37.179878975820834,37.17987897582084,0.9583333333333334,23,1,0,94.69648034949114,94.69648034949113,94.69648034949114,1.0,24,0,0,165.00893287847632,165.00893287847632,165.00893287847634
A1,fold_5,2026-03-26,24,1,2026-03-26,2026-03-26,17.74571419662504,20.386258397371446,10.781444253359764,5.390722126679883,17.745714196625034,2.5165055224836883e-15,0.6789187311734356,0.6789187311734395,17.74571419662504,0,0,0.5416666666666666,13,4,7,47.28124957053575,47.28124957053575,47.28124957053575,1.0,24,0,0,107.160396203693,107.16039620369303,107.16039620369303,1.0,24,0,0,168.46030877520977,168.46030877520977,168.4603087752098
A1,fold_5,2026-03-27,24,1,2026-03-27,2026-03-27,22.060702365042317,27.619752558118858,13.640869627490494,6.820434813745247,24.340694522527276,-2.279992157484959,-16.853645630013634,16.85364563001363,18.123855148167713,0,0,0.5416666666666666,13,0,11,43.88689524779801,43.88689524779801,43.88689524779801,0.7916666666666666,19,0,5,106.07587576527551,106.07587576527554,106.07587576527554,1.0,24,0,0,165.48966487503844,165.48966487503844,165.48966487503844
